mesurement id;Destination;median(max RTT) from Gandi;median(max RTT) from mPlane;median(max RTT) from FranceIX;median(max RTT) from LISP-Lab;median(max RTT) from LIP6;variance from Gandi;variance from mPlane;variance from FranceIX;variance from LISP-Lab;variance from LIP6;Country;Continent
6964122;104.31.76.24;10.92173;2.1553149999999999;1.2051339999999999;36.992555000000003;90.960402000000002;31519.013833509092;12.374241819679389;5.1068312967382496;321.01580956504387;1043850.2251597262;US;NA
6964110;125.6.149.67;239.575344;248.20371499999999;276.238271;246.23556500000001;277.271863;447851.35715286364;76.839044387255655;158.44131770076885;94.428677272671436;1017492.3631118018;JP;AS
6964146;207.244.80.166;116.85276;81.729380000000006;87.245723999999996;107.161535;117.497879;3087.3866047683728;10.396046303598903;144.34238786922154;31.069526476096442;18340.026799738556;US;NA
6964062;172.217.19.132;13.252610000000001;2.142325;1.649159;20.726595;109.98683800000001;85136.375886831549;3.5937806287893355;33.555663489127795;63.321495593081941;8503243.5483250432;US;NA
6963822;193.164.196.82;2.5152000000000001;7.4040499999999998;1.1625799999999999;15.879155000000001;139.995676;1603.2751407410835;7.3465086172231713;113.89234435969185;39.111706589225037;3599388.871285642;FR;EU
6963497;108.174.10.10;87.007506000000006;78.898929999999993;78.854999000000007;95.637640000000005;140.302108;12914.083917415113;133.47062874525622;124.23851349290111;493.57330955966705;1561522.9177825372;US;NA
6964076;204.154.94.73;150.562974;148.32452749999999;161.59243750000002;185.351865;165.6342095;111.85294859475195;15.507771751139414;466.19329192158693;228.00304950661572;10464536.961533178;US;NA
6964389;173.241.154.10;140.79862;147.9976475;146.00051500000001;168.38495999999998;175.422755;37758.950461599437;44.018922027988538;1341.7979853974805;894.43079957516966;4097442.7554621012;US;NA
6964220;206.54.181.6;46.933641999999999;16.8231;12.8412685;29.4404225;73.382415000000009;7569.9683453691105;4.7091138316433669;101.19117086003266;86.192566087472841;5058610.5486489665;US;NA
6963994;137.254.120.50;150.74076600000001;116.41191499999999;151.15140500000001;131.71911;166.26589000000001;64547.653553658354;58.270906909797851;155.05803719024544;3093.4348145619165;4135307.3739086716;US;NA
6964130;74.112.185.90;149.412126;161.88080500000001;143.837738;157.57829000000001;209.309226;2696.222497114798;17.261113626445823;51.452859874227904;47.649640283437073;22420.1399209458;US;NA
6963593;103.23.108.107;284.55557700000003;281.40934499999997;303.35999399999997;312.60990500000003;355.22311200000001;694.03120571497732;400.12476431152874;247.95240295640249;1581.9177078641806;56731.800502090409;TW;AS
6963517;94.100.180.200;52.796937999999997;61.159689999999998;52.729460000000003;67.510275000000007;177.0512995;22888.572091308321;27.148179116547727;1548.9490711821888;825.60377329450296;3547093.5445123725;RU;EU
