mesurement id;Destination;mean(min RTT) from mPlane;mean(min RTT) from FranceIX;mean(min RTT) from LISP-Lab;variance from mPlane;variance from FranceIX;variance from LISP-Lab
5276771;194.132.198.165;10.228422197640118;13.017182837758112;26.746960988200588;2.6642598533719406;1.6597156491321832;18.875518516559861
5276769;104.20.24.135;1.8794171319018405;1.122092726993865;24.263401012269938;0.060483355099672793;0.19072832454665251;10.660695538061857
5277295;77.88.55.55;39.683177448377577;40.92946281710914;62.045006312684357;10.641646527993563;0.53493139209920548;10.723552383042303
5276493;151.101.60.193;9.9880767404129802;9.0399861946902647;37.471604056047198;0.10149087734284118;0.016210345548988644;14.018186174882294
5276422;98.139.183.24;83.947777935103247;107.8269335958702;117.17833154867255;3.7871103663519308;37.46323515857447;197.37020084434891
5277415;69.89.74.80;173.403146559633;140.69336207951071;178.83535186544341;14.036989086427688;122.44058649601043;60.133988338845292
5277267;104.24.4.33;1.8518679941002949;1.0834491887905604;24.291045176991151;0.15637012324627134;0.6033308379562653;11.010401439844363
5276968;119.147.114.19;333.95804136085627;285.74787270948013;298.94381516819573;1174.8985254240947;554.28769668666041;1750.244170186571
5277287;42.121.252.58;417.95245789377293;355.67221472161174;330.1575528754579;308.07058333088224;2211.9916202932468;110.01649988688398
5276998;104.16.65.178;1.9534310619469026;1.0873741297935102;23.98871237463127;0.23174191735314953;0.011231679112171943;11.556984137377473
5276489;192.0.78.17;13.779800742424243;11.337110381818182;23.275142303030304;0.11210944502225186;0.015799043513557248;11.037537290625453
5277384;192.0.78.24;16.469365073746314;11.303488684365782;22.677825058997051;0.10035253754298874;0.016731778269366452;9.5615337703073706
5276794;104.16.52.162;1.91463703539823;1.0482994808259587;24.187152625368729;0.10607382878538518;0.0066824934376537625;10.520670795552695
5277199;151.101.65.52;8.3163985250737458;10.692290946902654;23.781777536873154;0.053047511017736131;1.1840426929399499;10.984085329628963
5277337;104.197.47.161;104.7686753097345;103.09497585250739;127.32141818584071;16.761797232642014;36.706530536223951;35.503549782748685
5277113;104.20.55.43;1.9739179203539823;1.0781705575221239;24.278853348082599;0.11313888595518837;0.0095832586210431499;11.183266022822494
5277423;104.20.43.155;1.9681000442477876;1.0694845545722713;24.338320648967553;0.36564430720965874;0.012423887339757347;10.05603984877126
5276610;106.120.188.48;335.27703690332328;286.19645182779459;260.81307651057404;213.59922155570223;558.58285668036183;901.33924868751672
5276838;62.153.159.92;14.662911997041423;15.467600615384615;29.087656316568044;0.72839789225229878;0.020374188372775156;11.239479643447009
5277455;192.16.31.23;80.168452699115051;78.946702932153386;110.17526215339234;0.13749577872789179;2.3585046134181868;14.065333926102449
5276656;172.217.19.131;1.944532232415902;1.2565663730886851;25.900771712538226;0.10662298394471052;0.015538277620288938;9.6132845933271884
5277303;172.217.19.131;1.9325961076923075;1.2601487600000001;25.799625938461542;0.063702181997080706;0.010388898640865476;11.99901477697858
5277297;209.15.209.70;99.30151378834357;114.77210987423314;124.47308363496933;2.162844412116093;17.306310099631297;38.010321641906948
5276584;193.51.224.177;1.4076009480122325;7.9371287645259931;15.340426574923548;0.065076462128459064;0.89645938523548263;10.579618504032917
5277380;203.66.53.8;269.2277416666667;287.67760121828906;295.07327862831858;7.6160395006397703;60.863262467308971;132.26824388516118
5277176;68.71.222.16;141.24764418711658;152.82448947239263;160.83759785276075;0.064743429154017276;2.8768566228402386;10.810256213999534
