mesurement id;Destination;median(avg RTT) from mPlane;median(avg RTT) from FranceIX;median(avg RTT) from LISP-Lab;variance from mPlane;variance from FranceIX;variance from LISP-Lab;Country;Continent
5276914;172.217.19.131;1.87208166665;1.3205910000000001;25.61708666665;0.23621792770194924;0.20565348498829156;97.907952682976401;US;NA
5276798;104.18.41.167;1.8953833333000001;1.2589776667000001;24.018696666699999;7.6572246384607308;0.085424015385000815;63.82785573374408;US;NA
5276608;68.71.212.186;141.35950500000001;144.9980845;160.27351333335;10.482944688523908;15.192250383384803;190.17475311004225;US;NA
5277190;119.254.11.66;341.10795000000002;298.49110433329997;265.13811166670001;1825.6782735977019;1868.5442265921297;2383.983668809743;CN;AS
5277174;212.27.48.10;2.2208666667000001;1.3703463333000001;17.967246666699999;0.37707798382698859;0.09920169964523752;53.504911123085712;FR;EU
5276531;208.82.237.129;79.213081666700006;80.041996666700001;97.959504999999993;3.7040723185958284;19.765879795845347;24.636400039321632;US;NA
5277052;172.217.19.131;1.95242916665;1.32799333335;25.35129333335;0.50471946412702251;0.37868554169935043;271.45920804686932;US;NA
5277135;91.216.63.240;17.379103333300002;29.943348333300001;46.786073333300003;159.93477982949062;26.421429067096806;20.584581108931133;ES;EU
5276416;172.217.16.78;1.9510958333499999;1.7007886666999998;25.568534166700001;0.20996523966918493;0.44780538599592806;69.322343225497491;US;NA
5276743;104.23.197.8;1.9785716666500002;1.1989753333499999;24.034970833350002;1.3161490284646054;0.1022121611884325;42.491979017744796;US;NA
5277207;104.28.27.209;2.1231499999999999;1.2147433333;23.832229999999999;0.42238623593139918;0.71903591455934979;26.414585218035409;US;NA
5276812;213.180.141.140;37.527396666649999;42.0699643333;49.312851666650005;4.8322735010751838;20.164162429621815;27.702274137841719;PL;EU
5276898;172.217.19.131;2.0425133333499996;1.3335615000000001;24.828005833300001;0.35540204797957881;8.7526856699702513;15.188469485305539;US;NA
5276729;104.20.93.127;2.1395241667000002;1.2326933333499999;23.973290833349999;0.81014373521090433;5.1102602871266614;14.948881340968544;US;NA
5277477;49.129.31.76;260.4517275;291.08481566665;287.14207916664998;125.77226854070121;45.590148948159474;118.32462620820141;JP;AS
5276908;198.134.112.232;84.274561666699995;79.124030666699994;104.75167833330001;4.9126744247966529;128.67677731281967;80.382452838095148;US;NA
5277374;216.35.221.76;88.273660000000007;91.340479333299996;101.76789916665;2.591577871404418;17.288700711349342;52.402126749332943;US;NA
5276600;123.126.99.31;397.69078416665002;377.88862433330002;398.72504500000002;3859.5892248582245;1841.7072462699589;2992.3421122609379;CN;AS
5277103;207.244.80.166;82.295628333300002;86.747960000000006;113.67002166669999;25.034762636291546;86.029520670388976;646.77366635756232;US;NA
5276598;172.217.19.131;1.9890316667000001;1.3856323333;25.5612833333;0.78762077988692325;0.10821168873141235;60.71981191360463;US;NA
5277056;104.20.69.204;1.9368733333499999;1.2076560000000001;23.775170000000003;0.4578924857957834;0.10667846472411384;25.969882711928317;US;NA
5277441;117.79.92.119;395.9674816667;273.6088893333;255.573095;2257.6405007660665;556.13782034672886;644.21952251780522;CN;AS
5277323;222.223.239.125;325.08292666670002;324.8304083333;287.88222666669998;2451.6018050919706;819.45110933670219;3481.7524079969635;CN;AS
5277090;104.96.26.164;2.0261133333000001;1.3541716667000001;35.50582;2.8275004616139126;0.089844324017341048;33.709938315207566;US;NA
5276525;184.173.147.39;80.172066666700005;85.607735666699995;101.8425416667;7.9406105636731716;22.903917228408044;34.032870886130816;US;NA
5277368;74.50.63.27;110.54253916665;112.92443750000001;129.0192375;125.33377134223927;24.34324883158008;19.865241337039887;US;NA
5276474;104.244.42.5;8.9956899999999997;16.100238000000001;22.81973;204.74352035968212;15.10134616492911;48.470266240672345;US;NA
5276890;208.85.40.20;151.4277516667;168.78937566665002;166.35346583329999;17.76709305687854;43.072849032139459;40.040689593078923;US;NA
5276894;104.20.30.112;2.0832966666999999;1.2049366667000001;23.531936666699998;5.9747510036029672;0.4302992630330989;14.452978475234865;US;NA
5276604;172.217.19.131;2.0621808333500002;1.3842976667;25.570105833299998;0.70407581216628512;0.16276003633833569;40.393940058544302;US;NA
5276932;192.161.154.1;80.317698333300001;80.851235666700006;98.839978333299996;142.70924339432449;12.601157494722029;58.251670676897703;US;NA
5276852;212.77.98.9;37.300172916649998;36.937348;49.076929166650004;6.517799684703891;14.501489123565538;247.56752867608432;PL;EU
5276986;79.175.144.35;128.7391266667;132.158131;188.59884333330001;228.52452462690493;322.5412450288606;358.26811665978153;IR;AS
5277157;202.80.220.213;312.6019675;221.96625766670002;232.04173249999999;163.94422421965669;173.48705488119822;764.26334877800139;ID;AS
5277086;74.112.185.90;162.91213666670001;144.63890799999999;166.73826333330001;58.185198883638179;13.035714036661952;486.15922670060121;US;NA
5277168;67.196.156.65;91.052859999999995;88.1251103333;115.0416783333;9.816226314808123;25.078535500421577;22.892508501316936;US;NA
5277327;140.205.170.62;354.36714416665001;394.23924283334998;370.14103999999998;2301.0498457444965;2986.6565655923951;766.02784747833584;CN;AS
5276870;119.28.48.239;273.23896833330002;212.56517700000001;226.31320666670001;30.686942992672936;53.604673386710317;168.60430862553832;CN;AS
5277315;103.10.4.216;255.71091999999999;304.7973133333;289.47188666670002;91.178267341267116;1623.8161799344582;1714.5583960818124;TW;AS
5276988;104.16.11.250;2.0578383332999999;1.2128650000000001;24.11626;0.4650839876730733;0.11269125796643159;15.652950153837855;US;NA
5277449;37.58.17.122;58.893156666700001;57.421064999999999;64.607029999999995;17.861956918379907;48.516302917192817;51.684173509599077;TR;AS
5277376;210.139.248.1;235.31416999999999;231.31357299999999;247.13665333329999;127.6721720719646;112.47139206579466;153.15708710682779;JP;AS
5276996;23.206.36.133;1.6457633332999999;1.2520746667;15.3301483333;0.18119409013701945;0.10728971975945241;80.817174576258807;NL;EU
5276592;172.217.19.131;2.0021775000000002;1.2706876667;25.610222499999999;0.46548229555705245;0.1090744692924813;51.011405805801949;US;NA
5277062;104.31.72.239;2.0477050000000001;1.195174;23.823640000000001;0.90294674173382339;13.201720162234475;15.077194619074893;US;NA
5277421;104.24.10.2;1.9591883333;1.1716933332999999;23.21827;0.6415544648064565;0.058979490969045534;17.942753456406717;US;NA
5276586;192.150.16.117;121.4891583333;119.0988726667;135.48594666669999;4.5548632552610568;5.1225984353742078;19.968602123803588;US;NA
5276980;148.251.77.209;24.4833;22.125946666699999;28.96651;22.217885852384349;2.3739070172309593;21.552142583765526;DE;EU
5276810;184.51.148.152;1.6771324999999999;1.90539983335;30.426486666700001;0.37274660647454438;1.823783874135229;70.054312735010569;NL;EU
5277016;61.129.65.103;382.83471874999998;304.90116533335004;350.71667583335;614.10185113281887;1039.7693613754941;3466.1270188992921;CN;AS
5277139;2.19.231.10;1.7774125000000001;1.8396568333499999;18.04135666665;1.0599933453298684;0.1992529194580365;38.986488325490697;;EU
5276753;82.165.230.17;8.8444050000000001;9.0078443333500005;24.605469166650003;0.66951559284132678;78.085257651925389;28.713971257270899;DE;EU
5276950;137.254.120.50;116.8138466667;151.67433816670001;135.89285749999999;1.4071846405661219;210.56291798269922;153.02285798973455;US;NA
5277197;120.134.33.10;337.73559416665;302.67644491664998;321.84641166665;363.4113642402969;443.38698859397812;268.33152676178128;CN;AS
5277129;23.200.86.121;1.5730433333;1.8641259999999999;15.604810000000001;0.22101581793510222;0.099023621627699357;18.687308336628625;FR;EU
5276916;74.115.50.109;154.23407083335002;147.750609;177.61998749999998;14.06665264787039;44.752011807543475;48.246100276361162;US;NA
5277084;104.16.32.27;2.0765733332999998;1.2039003333;24.088678333299999;3.3875374543865142;0.16914846792515922;34.076403450233094;US;NA
5276479;140.205.94.193;431.08661083334999;355.56063349999999;392.50870333335001;2552.63680286913;2355.575175410906;477.72079336246856;CN;AS
5276940;144.160.155.43;151.50279499999999;159.30886533329999;170.4981766667;28.535794506361061;23.455727493182895;111.08849023999637;US;NA
5276469;172.217.19.131;2.0479433333500001;1.33600433335;25.52006833335;1.4123495194826265;9.2943160286545812;72.309045824074019;US;NA
5276638;42.236.9.70;388.49085791664999;390.302438;408.35245666665003;3682.1191808511271;1535.9706526402845;3136.2850313788613;CN;AS
5276646;192.147.0.123;78.368465;74.842039666700003;98.902248333299994;159.20000820427143;27.130306375036771;23.814658577838177;US;NA
5276924;216.34.181.60;99.248413333299993;111.72493;118.711105;110.38691600417278;206.19167396555;458.84047049211034;US;NA
5276442;108.174.10.10;78.778263333300004;85.984038999999996;97.795678333300003;9.8816242355067185;37.550219423088571;227.73964100936527;US;NA
5276418;69.171.230.68;158.700265;135.72104466670001;158.0274083333;7.5216925086520989;14.378092209112177;27.085707073282975;US;NA
5276624;54.222.60.218;292.83906583334999;373.91196550000001;390.41120458335001;326.50491969141677;2484.2068674358711;612.25744011575625;CN;AS
5277147;202.102.90.109;343.18944666670001;326.08354450000002;317.92322666665001;2176.2060703041216;583.30040614845109;1566.6015445808712;CN;AS
5277164;69.196.244.99;79.615808333299995;80.811018000000004;98.501315000000005;5.334121818259721;14.290665021923795;46.34641257452077;US;NA
5277080;46.245.163.1;57.050060833350003;64.294652499999998;66.835970000000003;95.154773005653837;25.624303984514015;57.09878868998171;TR;AS
5277193;5.135.203.40;11.4896716667;11.171572666699999;27.271976666699999;4.3371562594038071;213.88941745455642;52.878224221376854;FR;EU
5276549;106.120.151.169;293.1396325;278.07788966664998;273.21758583329995;182.5960591366626;387.63635256081983;1765.011129541477;CN;AS
5277467;92.62.130.180;50.722476666699997;46.889122333300001;76.420058333300005;27.457340666914803;7.2460531544039508;25.157043625431694;LT;EU
5277281;210.189.86.12;234.23391000000001;237.38178099999999;271.1211833333;58.785218783381282;46.0451243214521;307.75882014598039;JP;AS
5277145;52.197.170.122;259.11941083335;253.9470758333;290.59562749999998;32.280483891776498;31.133404448814129;881.44987939007797;US;NA
5276918;104.156.81.84;8.8142216667;11.292626333299999;22.994133333299999;0.30516732201871;0.99105142502171206;18.196574062263618;US;NA
5276662;104.94.192.167;2.0202083332999998;1.2206493332999999;35.217081666699997;0.93836089580473325;0.1892828366005069;30.255938822806755;US;NA
5276652;104.16.56.23;2.1383316667000001;1.1873629999999999;23.2404533333;0.87001756837602906;0.06603339788479233;26.895020287294706;US;NA
5277243;216.58.211.105;1.9815316667;1.8618143332999999;25.383396666700001;0.27840650085374613;0.44185290036486913;52.384752408187367;US;NA
5277255;220.243.193.127;9.0860500000000002;9.5480423332999997;22.524374999999999;0.13948186482126293;0.10332082473227397;13.681758899813431;CN;AS
5276723;172.217.19.131;1.9433583333;1.3619933333000001;25.540524999999999;0.39239761439823662;0.077860634781154431;38.483271015159069;US;NA
5276806;103.25.22.168;293.93525499999998;347.41333600000002;280.66255666670003;1713.9407756870926;1033.9662951980524;697.87492711304526;CN;AS
5276632;96.43.149.26;78.968469166649996;93.137370000000004;97.830514166699999;2.9761129881938526;33.700868617784018;49.158752504100441;US;NA
5276814;74.125.71.160;6.6587050000000003;6.3569273332999998;26.706565000000001;0.62531319322451862;55.603518945200499;27.464953497044519;US;NA
5276759;54.230.197.162;11.6832666667;13.2869356667;32.416530000000002;0.94813055869409191;0.13280192772125543;25.852252337994802;US;NA
5276570;104.156.81.194;8.8900900000000007;11.322531166699999;23.830115833299999;0.71524538509088109;1.2355320852010903;13.880510779137717;US;NA
5276864;23.200.87.140;1.7573666667000001;1.6696709999999999;15.482153333299999;0.8454686205198636;0.19250230997574025;27.150079032353123;FR;EU
5276420;111.13.101.208;231.660775;200.91548766664999;213.58274666669999;40.978135067392287;335.06179108522696;883.68635403159033;CN;AS
5277409;104.20.81.244;1.9968933333000001;1.1760956667000002;24.0246575;3.1745199916266906;0.7537917151496184;26.888985789817021;US;NA
5276970;104.16.50.136;2.0188566667000001;1.1928840000000001;23.9222233333;0.249338357097179;0.11806800160369517;183.70489497211037;US;NA
5277026;37.9.239.32;19.127247499999999;40.548201000000006;39.213273333350003;37.253387686333078;147.1155343255358;18.252329745609373;IT;EU
5277293;81.19.72.32;57.286031666699998;48.732471333299998;61.979345000000002;5.2233059764674508;180.99664686329123;472.16356159270589;RU;EU
5276972;159.226.6.133;282.1241566667;289.08417600000001;330.29255166669998;900.96986067944977;104.36439494663681;327.79518745889175;CN;AS
5276775;104.24.3.15;2.0500250000000002;1.2056736667000001;23.623816666700002;5.5298947514655827;0.02974317825035263;13.852249808009407;US;NA
5276472;104.156.85.84;9.1545083333000008;11.52074583335;23.715920833349998;0.78713511230363153;3.4381108798974709;15.594724772742007;US;NA
5276836;212.97.32.174;17.913979999999999;16.796167333300001;27.4386883333;11.17959432404713;1.3675629485887866;46.517201343648992;IT;EU
5277178;206.54.181.6;16.898081666700001;12.748759333300001;29.260985000000002;0.61754884410782851;0.61357408178882611;152.80157275547114;US;NA
5277180;104.24.7.4;2.0632983333000001;1.1849559999999999;24.1097766667;0.63513360295690258;72.699135695017048;306.10775504929148;US;NA
5276952;104.31.83.13;2.0394350000000001;1.1848529999999999;23.991199999999999;0.59490796583694694;0.028865936457207832;48.347894222686072;US;NA
5277219;194.50.69.124;9.8737066667000004;14.6488623333;30.793921666700001;1.0307701187979068;0.58223577485988864;43.134630935367824;DE;EU
5276938;104.156.85.64;8.8186850000000003;11.5215646667;23.917456666700001;0.25672877873230127;1.1510626041185201;34.003224077528756;US;NA
5276962;52.207.3.146;79.343525;80.326021333300005;104.204285;5.8246672525359839;175.61231048612436;97.891200075217299;US;NA
5276590;216.18.168.1;18.0913133333;11.4145593333;31.973036666700001;3.6644589446236657;0.046698747743041912;81.723930725287275;US;NA
5277119;54.83.2.218;79.244317499999994;80.033297833299997;105.72854416665001;5.6673506159731302;23.541638658552476;702.12449369500689;US;NA
5277117;92.122.19.40;8.5851100000000002;9.2440649999999991;31.24764833335;1.7086743337877737;0.62475567108997987;34.292315174986456;GB;EU
5277105;78.140.188.189;16.990726666699999;12.911103666700001;28.758330000000001;0.90488002000131129;0.18481409991750464;17.837871934079072;NL;EU
5276846;182.253.224.184;261.52843000000001;202.10451699999999;225.334765;5.9272634031215476;23.561410684328607;46.159624391245991;ID;AS
5276900;77.75.79.53;19.102920000000001;18.334485999999998;31.92783;0.20069610448104858;0.53580980185124238;14.137829289607946;CZ;EU
5276954;208.93.170.15;147.30504500000001;144.24570566669999;166.41610666669999;3.9451717044629304;141.94640890116426;42.487689234253793;US;NA
5277241;104.16.15.190;2.0198649999999998;1.193111;23.792066666699998;0.27467272938432191;0.11777127841729604;16.967307024036234;US;NA
5277004;23.205.220.82;16.909275000000001;18.00853;38.1553516667;0.64193406386274476;17.320513807174322;294.07159640844247;US;NA
5276551;88.208.18.30;13.0332191667;10.40774883335;31.247126666650001;3.080636706247653;3.640452085395975;44.910932049091294;NL;EU
5277305;54.230.197.250;11.676658333300001;13.4609016667;32.353859999999997;0.61658387606246379;6.2120806593359319;103.17750810575041;US;NA
5276650;124.95.181.184;303.22784166669999;381.8396656667;377.99968833330001;196.59180464925004;1745.4005671177556;323.6217511351042;CN;AS
5277386;81.171.123.200;17.445074999999999;36.747014999999998;42.655374999999999;8.5769649610721341;24.766867310078844;26.707011474748388;NL;EU
5277028;54.251.103.25;246.54710249999999;194.88670716665001;223.88894416664999;12.996660665911746;12.580222733924929;187.36679576874937;SG;AS
5276872;58.68.250.146;395.61676541664997;306.04107583334996;272.97119166669995;17.844536439063148;114.97286572507041;576.61912093451929;CN;AS
5276505;52.41.146.181;154.235355;144.02472516665;175.72369416664998;3.6845996741573028;28.863478473793357;277.08235749109491;US;NA
5277325;141.0.173.22;14.5207483333;11.7506516667;30.199756666700001;0.54799571802132307;0.49403527995633667;84.587392668251283;NL;EU
5277203;103.6.0.2;266.48074500000001;201.58951149999999;222.16406166669998;3.7719766889855957;49.182445261125999;55.947311615892588;ID;AS
