mesurement id;Destination;mean(avg RTT) from mPlane;mean(avg RTT) from FranceIX;mean(avg RTT) from LISP-Lab;variance from mPlane;variance from FranceIX;variance from LISP-Lab
5277172;172.217.16.68;2.1274041080516821;1.806817312947095;27.309684831803974;0.20687864754521587;0.069100868246044223;78.562095362094922
5277042;69.191.252.148;87.629176579754912;82.842767390081292;107.77347250511227;4.6445097997237106;87.599003594348559;173.85507157330323
5277453;216.33.197.90;85.378233645527146;86.421359405112682;98.418647369713568;9.3494811831935731;24.443193565372038;63.163301305994786
5276737;23.200.86.143;1.7059721091433628;3.2043912586061944;16.816149832842182;0.74013265917141469;319.74370888977734;24.585737666412278
5277099;193.51.224.8;1.1591905284551831;7.5388155680923781;16.162516051829574;0.28463768560205227;1.6580211951587487;59.19845777844629
5276926;148.251.23.152;25.068201187314749;22.563689024581713;31.509975307276108;9.7598800748265102;28.5249245468647;92.464362848276494
5276779;193.164.196.82;7.7192007367899382;1.3694361046756098;18.286215767277131;1.440679868312337;5.5467242621617814;27.389218947852701
5276636;186.192.90.5;192.87673426767819;221.62583453838121;244.01503050505002;2.9042799169577918;136.51825176729758;111.13070391484435
5277159;172.217.19.131;2.084930564027744;1.4380371869926829;25.919689476626832;0.24094490991773115;0.14180342759045386;13.568201358226737
5277010;108.59.8.152;82.683290540266981;81.516547747705502;112.99657167430978;9.4166189791560484;177.35976697761043;27.558889061784949
5276428;172.217.19.131;1.9944378181815154;1.3874491676772727;27.036596767676361;0.24566753615744749;0.056124789550073842;30.5400115969009
5277331;104.20.73.64;2.1585575664616568;1.2496857239254602;25.277049938650919;0.383529343741771;0.29043921234592546;21.687805916224526
