mesurement id;Destination;median(min RTT) from Gandi;median(min RTT) from mPlane;median(min RTT) from FranceIX;median(min RTT) from LISP-Lab;median(min RTT) from LIP6;variance from Gandi;variance from mPlane;variance from FranceIX;variance from LISP-Lab;variance from LIP6;Country;Continent
6964594;2400:cb00:2048:1::6814:1c30;2.2586889999999999;1.719765;1.0961829999999999;8.0300899999999995;173.46128300000001;5.6754791478453042;2.0908055648734769;2.4442347074955628;3.4802014087807045;83448.508220067815;HK;AS
6964504;2620:0:862:ed1a::1;14.991363;13.708600000000001;11.310001;20.780895000000001;164.09936099999999;10.250300268081375;0.0068934174972339951;0.039496967082264224;0.016611266905915703;862660.58878952276;US;NA
6964620;2a00:1450:400c:c02::a0;7.0951694999999999;16.103114999999999;5.8623124999999998;22.512095000000002;168.271906;0.10483861753833196;0.074394921882083576;0.1368334215550186;0.026220166688961898;72.874288602581146;IE;EU
6964642;2a04:4e42:600::230;104.90152500000001;12.1552475;99.920245999999992;20.218074999999999;181.479972;3907.5432278963208;5.3206855732603273;0.011935575335035444;0.018133165297772376;28820.455463424387;;EU
6964733;2400:cb00:2048:1::681b:d61e;2.7540490000000002;1.83955;1.027136;7.9826050000000004;172.15184300000001;736.74358913253536;2.0395483660254654;2.442882544281304;11.171429866723598;20.813264099237852;HK;AS
6964737;2001:420:1101:1::a;113.087255;127.48782;112.907139;121.86261;168.27728200000001;11.467216108796867;3.2845652462082033;0.99313929822119029;19.12752699495627;139.18820860874527;US;NA
6964496;2a00:1450:4007:806::2004;3.4913289999999999;12.106425;1.442518;18.47749;169.16585799999999;341.68243689669345;0.0088748713294979596;0.0060937792991804379;0.010005740246006449;9.9113151279513634;IE;EU
6964586;2400:cb00:2048:1::681b:671;2.423041;1.772065;1.0151209999999999;8.0339799999999997;176.841252;12.059915698602902;2.1365723988130112;2.4528270258077312;3.179281707092795;990.59592130594967;HK;AS
6964695;2a00:1450:4007:805::2004;3.621121;11.82892;1.4842169999999999;18.113520000000001;169.00995399999999;4325.9220663296965;0.0098694970606259431;0.10913536719370032;5.6045707950920365;3522.8500653886645;IE;EU
6964514;2a02:6b8:a::a;43.148553;43.769655;38.840600000000002;58.647219999999997;199.59018399999999;29.023790755822716;1.9043821113369603;19.243689645000575;1.0185265377506458;81.282142875924535;RU;EU
6964703;2a04:cb41:f016:1::46;22.250884499999998;11.441255;14.1214175;23.0874825;170.28637049999998;23.544971265467897;2.7336104406607284;0.0069745442243192516;0.022724508169930449;9436.1914924080702;NL;EU
6964506;2a00:1450:4007:805::2003;3.062017;12.043905000000001;1.4273849999999999;18.262374999999999;167.78499400000001;17.320063186481306;0.031022398902513262;0.0057735201964777558;0.010014998413225847;78979.629864974879;IE;EU
6964524;2a00:1450:4007:805::2003;2.8953609999999999;12.021245;1.3969400000000001;18.268425000000001;167.31728200000001;0.92897098790210142;0.024677037982196923;0.0038286365762758966;0.011491396556543387;480.15453669039999;IE;EU
6964689;2400:cb00:2048:1::6814:372b;2.1596169999999999;1.842705;1.027701;8.0283300000000004;175.84131600000001;3.4716194870365187;2.0479789323442579;2.4374009114665838;7.6774334894170311;689.0489243581394;HK;AS
6964648;2620:106:e003:f00e::63;138.14057200000002;146.56476000000001;134.25746900000001;170.11025999999998;163.9254085;9788.6854512176888;11.865048027176488;0.010247695849969599;8.198901375422242;858.07188385271934;US;NA
6964658;2001:1890:1c00:5112::f:1008;102.855957;112.848015;99.028043999999994;113.4529;178.59690000000001;283.35741351218729;54.751127910627076;32.741554111733826;55.850738342782478;517.05054553555283;US;NA
6964685;2400:cb00:2048:1::6814:3fcb;2.1177609999999998;1.7895924999999999;1.0508824999999999;7.9902449999999998;170.27408200000002;136.69803099777809;1.9869806880844625;311.12927405102005;3.0840775290049218;462040.1147688991;HK;AS
6964723;2a02:6b8::50;64.257036999999997;53.219479999999997;59.929380999999999;64.015974999999997;226.15838099999999;11461.184535689836;2.8071258362677871;23.757397938691142;3.3207142330276502;597.6404691411833;RU;EU
6964616;2400:cb00:2048:1::6810:35a2;2.817024;1.7387550000000001;1.05766;8.0049200000000003;172.10269;2711.2828826392974;2.0225365107136404;2.324196872225627;3.2226516862976369;8449.9180433696183;HK;AS
6964542;2a00:1450:4007:806::2003;3.4306570000000001;11.82239;1.431994;18.114114999999998;171.92221050000001;1252.0821312324122;0.0064646878348610685;1.2096262853112778;2.611772451003628;1559.4451007421455;IE;EU
6964666;2a02:6b8::2:105;64.310029;64.852275000000006;55.322279000000002;63.972709999999999;220.11114799999999;69.090756769487498;9.8617291891111645;22.010274180467597;3.573517788288346;91183.904110472955;RU;EU
