destination;probe;1_min/avg/max;2_min/avg/max;3_min/avg/max;4_min/avg/max;5_min/avg/max;6_min/avg/max;7_min/avg/max;8_min/avg/max;9_min/avg/max;10_min/avg/max;11_min/avg/max;12_min/avg/max;13_min/avg/max;14_min/avg/max;15_min/avg/max;16_min/avg/max;17_min/avg/max;18_min/avg/max;19_min/avg/max;20_min/avg/max;21_min/avg/max;22_min/avg/max;23_min/avg/max;24_min/avg/max;25_min/avg/max;26_min/avg/max;27_min/avg/max;28_min/avg/max;29_min/avg/max;30_min/avg/max;31_min/avg/max;32_min/avg/max;33_min/avg/max;34_min/avg/max;35_min/avg/max;36_min/avg/max
110.75.114.89;FranceIX;[380.492984, 387.693822, 392.049031];[400.473174, 406.5095766667, 414.501565];[361.002542, 372.550789, 386.924264];[347.102482, 368.921829, 380.989653];[399.239328, 403.398084, 406.737721];[358.415869, 368.6215553333, 388.746711];[423.367693, 432.6437383333, 442.005008];[441.944917, 443.3227253333, 444.667171];[412.509376, 425.7143533333, 436.094155];[441.963884, 441.963884, 441.963884];[440.135019, 441.5063, 442.830863];[441.444102, 441.444102, 441.444102];[398.617745, 407.9531195, 417.288494];[357.953875, 357.953875, 357.953875];[379.379983, 383.5094283333, 386.831399];[360.366675, 375.2614513333, 388.765199];[392.675433, 412.1824856667, 438.733206];[435.446047, 437.0067253333, 438.050361];[397.079332, 401.7963326667, 405.940398];[441.468849, 441.9517365, 442.434624];[395.350302, 395.6838963333, 396.226495];[438.987019, 440.4111736667, 441.460277];[407.543902, 408.0962255, 408.648549];[442.487331, 443.1204296667, 444.058725];[428.435039, 436.9054453333, 442.896409];[396.000254, 400.4008326667, 408.593821];[406.991522, 412.2574353333, 420.870622];[389.506502, 391.2676896667, 392.626135];[418.601886, 427.049118, 435.076708];[443.00566, 443.732315, 444.138775];[392.146573, 395.378239, 398.609905];[402.371542, 403.8977755, 405.424009];[396.880871, 397.5953233333, 398.070709];[426.022044, 433.591777, 441.16151];[391.213572, 416.4270843333, 440.436087];[391.852544, 391.9410893333, 392.059306]
110.75.114.89;mPlane;[389.029, 391.3676666667, 393.549];[437.613, 450.6175, 463.622];[411.517, 411.557, 411.636];[416.064, 421.73, 427.396];[411.373, 416.099, 418.9];[446.401, 453.735, 461.152];[425.736, 425.736, 425.736];[440.156, 456.592, 483.33];[447.044, 483.5226666667, 528.503];[460.031, 463.3496666667, 469.358];[509.171, 520.0953333333, 531.183];[459.075, 473.514, 487.953];[459.85, 459.85, 459.85];[422.676, 433.2093333333, 450.966];[459.429, 466.7475, 474.066];[-1, -1, -1];[480.398, 499.5403333333, 531.875];[455.773, 456.294, 456.815];[511.886, 518.499, 525.112];[496.333, 536.431, 557.773];[435.68, 461.4165, 487.153];[506.221, 535.824, 560.139];[539.167, 547.6956666667, 563.317];[559.854, 560.069, 560.284];[534.515, 543.4033333333, 558.921];[511.297, 512.52, 513.965];[511.699, 515.6923333333, 517.738];[514.417, 515.2565, 516.096];[503.686, 509.491, 512.42];[509.129, 509.129, 509.129];[578.377, 590.673, 599.534];[561.755, 594.442, 627.129];[508.695, 511.513, 513.698];[517.172, 519.6903333333, 522.518];[509.892, 513.628, 517.364];[504.618, 514.5746666667, 525.883]
110.75.114.89;LISP-Lab;[346.758655, 350.1354033333, 355.33606];[345.21042, 345.598905, 346.2826];[345.45132, 349.3655766667, 356.98968];[345.44799, 349.3340625, 353.220135];[340.99857, 344.0505225, 347.102475];[347.2612, 348.6988733333, 351.39707];[356.901405, 366.1218216667, 376.95405];[320.38874, 324.6724233333, 328.1551];[366.31576, 377.997045, 388.68194];[334.048795, 339.6788616667, 348.310285];[357.4884, 359.4434533333, 361.079305];[368.96234, 368.96234, 368.96234];[356.60735, 357.45489, 358.58129];[356.84207, 357.0186283333, 357.234065];[354.61802, 361.2848433333, 372.38416];[361.42794, 361.42794, 361.42794];[359.89057, 361.823715, 365.1799];[357.23601, 360.0522475, 362.868485];[356.417555, 357.8138883333, 358.68805];[355.72883, 361.783665, 373.64727];[374.28161, 377.77358, 382.806905];[355.145405, 356.327955, 357.510505];[362.225135, 365.6472475, 369.06936];[358.962685, 361.10358, 362.68066];[-1, -1, -1];[357.73048, 365.7251183333, 377.238235];[-1, -1, -1];[360.939245, 361.5089483333, 362.457885];[357.966875, 362.355705, 366.744535];[363.356045, 367.3672933333, 374.433495];[357.31488, 374.3775283333, 403.2632];[362.69184, 362.69184, 362.69184];[373.98494, 383.086685, 392.18843];[368.70279, 370.2040516667, 372.424005];[357.98378, 359.6957775, 361.407775];[357.1386, 357.4307116667, 357.784595]
110.75.114.89;rmd;[358.67264, 358.67264, 358.67264];[310.7279, 310.7279, 310.7279];[310.40606, 310.40606, 310.40606];[310.025745, 310.025745, 310.025745];[357.928225, 358.4933775, 359.05853];[310.466145, 312.2416675, 314.01719];[347.89515, 353.55853, 357.773045];[-1, -1, -1];[337.81365, 345.967405, 358.318485];[354.46705, 355.6324433333, 357.90923];[359.33298, 359.33298, 359.33298];[358.59878, 358.7503825, 358.901985];[309.23676, 309.4081325, 309.579505];[309.70483, 310.230695, 310.680035];[311.42688, 312.31906, 313.38105];[310.10077, 310.10077, 310.10077];[358.98304, 358.98878, 358.99452];[347.659795, 352.9455775, 358.23136];[358.04411, 358.04411, 358.04411];[323.44153, 341.8326783333, 358.75911];[309.55507, 309.6605325, 309.765995];[-1, -1, -1];[358.51781, 358.943645, 359.356915];[359.209265, 359.209265, 359.209265];[358.02594, 359.15468, 359.918865];[309.435605, 309.8745425, 310.31348];[324.180855, 325.9399425, 327.69903];[310.291415, 310.442955, 310.594495];[309.933755, 310.0759525, 310.21815];[358.10333, 358.10333, 358.10333];[330.829765, 331.426805, 332.023845];[371.312115, 371.9251133333, 372.551975];[308.592285, 308.8306475, 309.06901];[309.61288, 309.61288, 309.61288];[309.26402, 309.4027516667, 309.515365]
74.125.136.191;FranceIX;[13.763382, 13.8358506667, 13.882977];[13.508953, 13.5781466667, 13.693155];[13.639742, 13.6580763333, 13.668991];[13.635367, 13.65747, 13.668912];[13.625057, 13.642187, 13.664776];[13.580185, 13.6549536667, 13.732799];[13.537431, 13.6210326667, 13.668016];[13.928014, 14.0158803333, 14.177893];[13.735918, 13.8562946667, 13.988342];[13.817305, 13.9026626667, 13.952693];[14.034509, 14.085729, 14.131016];[13.886711, 13.903857, 13.932859];[13.859083, 13.8849486667, 13.91749];[13.412647, 13.5320586667, 13.671856];[13.493874, 13.671458, 13.816245];[13.593215, 13.6396176667, 13.672421];[13.504828, 13.512683, 13.519653];[13.45747, 13.5902793333, 13.747542];[13.45871, 13.6496136667, 13.785781];[13.618338, 13.6594783333, 13.722564];[13.532352, 13.5932106667, 13.67624];[13.576815, 13.646892, 13.746677];[13.505178, 13.6161616667, 13.719084];[13.794075, 13.8433173333, 13.915034];[13.466865, 13.514571, 13.542591];[13.570856, 13.690692, 13.765437];[13.553936, 13.587561, 13.614658];[13.58164, 13.6154283333, 13.634488];[13.44596, 13.4994383333, 13.544102];[13.552306, 13.636026, 13.740643];[13.465225, 13.6107736667, 13.713744];[13.557561, 13.6307346667, 13.739498];[13.526537, 13.6112533333, 13.738068];[13.57897, 13.5951693333, 13.621998];[13.608169, 13.6504153333, 13.69636];[13.869967, 13.9554553333, 14.103087]
74.125.136.191;mPlane;[16.278, 16.3313333333, 16.412];[16.597, 21.3263333333, 27.239];[17.702, 20.8346666667, 25.232];[16.56, 16.5896666667, 16.621];[16.432, 17.1776666667, 18.616];[22.953, 23.3686666667, 23.739];[18.786, 19.0423333333, 19.188];[16.426, 16.479, 16.555];[16.872, 22.2926666667, 25.497];[16.458, 17.5273333333, 19.55];[16.168, 21.5803333333, 32.319];[16.153, 16.2096666667, 16.319];[24.398, 26.435, 28.997];[16.222, 18.651, 23.269];[16.283, 16.562, 17.111];[16.358, 18.1396666667, 21.433];[17.907, 19.7643333333, 20.74];[24.095, 24.6373333333, 25.715];[16.235, 19.3116666667, 25.443];[24.375, 25.6886666667, 26.828];[15.849, 18.2783333333, 19.782];[15.781, 18.682, 22.742];[16.072, 22.7673333333, 26.505];[17.308, 18.3246666667, 20.353];[16.286, 16.9903333333, 17.509];[19.244, 20.2553333333, 21.388];[16.094, 20.9896666667, 30.537];[16.166, 20.0086666667, 26.028];[16.248, 21.81, 26.263];[18.732, 20.0963333333, 21.691];[19.25, 20.227, 21.118];[16.11, 22.06, 25.68];[16.093, 16.1723333333, 16.264];[25.098, 25.3693333333, 25.867];[22.463, 25.3473333333, 27.74];[16.464, 16.7286666667, 17.231]
74.125.136.191;LISP-Lab;[31.12407, 31.2289066667, 31.3163];[30.912665, 30.9230683333, 30.94253];[30.76197, 30.9592666667, 31.324935];[30.83291, 30.9197133333, 30.967295];[30.73731, 30.8671883333, 31.096315];[31.406235, 32.8071216667, 35.43204];[31.409495, 31.5251133333, 31.639445];[31.44267, 31.6486366667, 31.780475];[31.46266, 33.191725, 36.506325];[31.4785, 31.6355783333, 31.797075];[31.255795, 31.4163583333, 31.5388];[31.343915, 31.4561166667, 31.54699];[31.34482, 31.8387616667, 32.3721];[30.96991, 32.2666933333, 34.752575];[31.309925, 35.1993883333, 42.678455];[31.31654, 31.5075783333, 31.793805];[31.333135, 31.712995, 32.177745];[31.465795, 31.58555, 31.82134];[31.36478, 31.6011983333, 31.841915];[31.442275, 33.46779, 37.10717];[39.76681, 43.4842333333, 46.746635];[30.91632, 31.12605, 31.50277];[39.89676, 43.1313533333, 48.658995];[31.022765, 31.0654733333, 31.09264];[-1, -1, -1];[33.49138, 35.1132483333, 35.97949];[31.23712, 32.1937466667, 33.220035];[31.21659, 31.2206733333, 31.22355];[30.893065, 31.11168, 31.3744];[30.839395, 31.0478, 31.3572];[31.230845, 31.7074916667, 32.20601];[32.57137, 34.34486, 37.269095];[31.1408, 34.53421, 38.03948];[45.729695, 48.4027066667, 50.766665];[31.3273, 31.5168283333, 31.74625];[31.217545, 31.62873, 32.252765]
74.125.136.191;rmd;[16.230445, 16.4676933333, 16.859385];[15.81744, 16.0770183333, 16.36495];[16.60399, 17.2192866667, 17.88395];[16.5187, 16.9481483333, 17.30713];[16.761295, 16.9271166667, 17.163555];[16.733905, 16.9447566667, 17.09247];[16.38646, 16.8424466667, 17.397925];[15.8221, 16.2889283333, 16.606465];[16.443715, 16.6999333333, 17.01157];[16.742495, 16.9151733333, 17.182035];[16.509805, 16.64161, 16.75519];[16.596345, 16.72664, 16.882775];[16.69306, 16.9792533333, 17.138095];[16.642385, 16.7677433333, 16.865495];[15.65668, 16.0552666667, 16.45828];[16.457445, 16.8164983333, 17.06355];[16.30351, 16.692295, 17.20517];[16.310025, 16.5950733333, 17.062675];[16.28956, 16.8224866667, 17.33848];[16.36736, 16.7168916667, 17.196105];[16.45244, 16.82547, 17.04131];[16.280405, 16.5900916667, 17.19625];[16.701785, 16.8464183333, 17.022805];[16.56361, 16.8339283333, 17.06547];[16.779085, 17.13772, 17.52442];[16.8291, 17.12303, 17.47639];[15.622785, 15.8192116667, 15.937515];[15.49124, 15.7729816667, 16.097445];[15.652795, 15.817715, 15.917535];[15.19216, 15.3724383333, 15.68443];[15.277085, 15.3609716667, 15.521655];[16.091205, 16.2462116667, 16.3883];[16.96595, 17.112245, 17.3264];[16.693345, 17.0711983333, 17.37745];[16.55684, 16.9482216667, 17.193345]
192.0.78.17;FranceIX;[10.359945, 10.43485, 10.472735];[10.150794, 10.2758296667, 10.525722];[10.199511, 10.3496663333, 10.539097];[10.45637, 10.4749863333, 10.490859];[10.317796, 10.456889, 10.574136];[10.234435, 10.364983, 10.443231];[10.417533, 10.4347916667, 10.449071];[10.193202, 10.232615, 10.274228];[10.180057, 10.2692883333, 10.384293];[10.183348, 10.262569, 10.353875];[10.368748, 10.954345, 11.909032];[10.204746, 10.2854876667, 10.405867];[10.23046, 10.3562296667, 10.599394];[10.179008, 10.250368, 10.297608];[10.146309, 10.3256726667, 10.430361];[10.114455, 10.247553, 10.444821];[10.270514, 10.35632, 10.445031];[10.3579, 10.4253036667, 10.549992];[10.176033, 10.4027166667, 10.842815];[10.096171, 10.6594486667, 11.296374];[10.173658, 10.3802306667, 10.693296];[10.216581, 10.3111346667, 10.390477];[10.202721, 10.498013, 11.02504];[10.395443, 10.5389486667, 10.703795];[10.215401, 10.3169996667, 10.414497];[10.342205, 10.6678346667, 11.317013];[10.201606, 10.252831, 10.345426];[10.212121, 10.3184596667, 10.448796];[10.113735, 10.2280336667, 10.294368];[10.278778, 10.394938, 10.553646];[10.156348, 10.2167356667, 10.321451];[10.241985, 10.43528, 10.59429];[10.988272, 13.0132503333, 15.242377];[10.173293, 10.3161763333, 10.507293];[10.23441, 10.3182263333, 10.387513];[10.151989, 10.3959233333, 10.658472]
192.0.78.17;mPlane;[10.604, 13.0646666667, 17.038];[10.817, 11.3553333333, 12.305];[16.811, 18.165, 19.597];[10.629, 13.0826666667, 17.977];[10.607, 10.6443333333, 10.695];[10.628, 14.3236666667, 21.498];[10.558, 12.0043333333, 14.142];[18.94, 19.3486666667, 19.998];[11.261, 16.3493333333, 18.957];[10.782, 15.9926666667, 19.273];[11.528, 11.8346666667, 12.114];[10.679, 10.785, 10.912];[10.682, 13.276, 15.07];[14.009, 18.8986666667, 21.748];[11.271, 14.2043333333, 17.508];[10.616, 10.6563333333, 10.702];[18.801, 20.1733333333, 21.554];[13.609, 16.0276666667, 17.246];[10.646, 10.924, 11.393];[10.585, 10.728, 10.995];[10.584, 10.6403333333, 10.715];[10.59, 10.6586666667, 10.696];[10.601, 12.791, 14.317];[14.251, 15.1506666667, 16.042];[10.653, 11.303, 12.35];[10.604, 14.3516666667, 16.518];[10.614, 13.5193333333, 15.573];[19.349, 19.872, 20.4];[10.807, 14.8843333333, 17.391];[10.653, 11.7333333333, 12.62];[12.781, 15.059, 16.491];[12.581, 13.9923333333, 15.532];[10.63, 10.691, 10.803];[18.711, 19.679, 20.702];[10.58, 16.3953333333, 19.621];[10.602, 13.904, 16.135]
192.0.78.17;LISP-Lab;[22.09161, 22.2759666667, 22.59001];[22.571395, 23.0124483333, 23.857475];[22.05589, 23.32869, 25.683185];[21.84523, 27.4577, 33.26323];[22.034935, 31.7762116667, 51.007275];[21.9447, 23.41474, 24.3503];[30.376805, 33.44664, 35.24075];[22.06637, 28.3788783333, 40.62152];[27.833585, 42.618435, 50.633445];[24.8124, 54.1278466667, 72.716045];[21.989215, 22.7185483333, 23.82292];[22.62562, 26.5384483333, 33.735025];[22.026905, 23.3935866667, 25.60702];[21.85044, 24.0700316667, 27.394135];[21.928, 30.7588883333, 46.464235];[22.15298, 22.399855, 22.660935];[23.914685, 28.6070633333, 34.996945];[22.153985, 24.5026033333, 28.2701];[21.910585, 22.0801216667, 22.318125];[21.77666, 22.60908, 23.645985];[40.524995, 47.0229116667, 55.29464];[31.658665, 36.96746, 41.19883];[22.166885, 25.019925, 27.208065];[22.325275, 23.3580183333, 24.609745];[-1, -1, -1];[23.092105, 34.3586233333, 46.624485];[25.33548, 26.47337, 28.376725];[22.551605, 25.779535, 31.5574];[22.071285, 32.1015833333, 52.122815];[22.014015, 26.58905, 33.12853];[22.342045, 23.7204966667, 24.659205];[23.41332, 33.4217233333, 50.551025];[24.06965, 30.6587766667, 36.115985];[28.784255, 31.3514266667, 35.846795];[23.30251, 28.4854166667, 38.787825];[25.20995, 40.24042, 62.395755]
192.0.78.17;rmd;[13.092635, 13.2452116667, 13.354025];[12.79217, 12.977065, 13.33089];[13.11685, 13.3286783333, 13.493275];[12.96379, 13.0770233333, 13.288865];[12.58424, 12.7830333333, 13.02405];[12.979855, 13.247715, 13.53621];[12.711515, 12.9861283333, 13.16103];[12.98286, 13.37698, 13.844465];[12.979015, 13.0865616667, 13.17022];[12.656975, 12.7520766667, 12.918745];[12.74368, 13.1242666667, 13.427195];[12.708835, 13.0860266667, 13.338885];[12.628255, 12.8209283333, 13.100265];[12.807415, 13.0785966667, 13.38192];[12.587525, 14.9900083333, 17.99059];[12.6461, 12.8685433333, 13.151175];[12.690285, 13.0437666667, 13.602485];[12.777825, 12.9684883333, 13.34846];[12.58579, 13.08904, 13.46614];[12.62844, 12.9852016667, 13.437395];[12.633815, 12.7168766667, 12.813665];[12.780115, 12.8719916667, 12.981685];[13.06142, 13.4878333333, 14.24664];[12.531655, 12.8862783333, 13.50134];[12.94707, 13.6616583333, 14.46658];[12.74104, 12.9917966667, 13.24258];[12.677885, 13.4396766667, 14.236475];[12.739635, 12.88966, 12.97386];[12.76045, 12.97672, 13.34888];[13.21974, 13.2521816667, 13.276375];[12.77603, 13.08445, 13.28982];[12.723925, 13.0388383333, 13.528065];[12.755555, 13.036075, 13.31696];[12.58004, 12.7556366667, 12.883345];[12.59733, 12.8718233333, 13.154195]
198.41.209.143;FranceIX;[10.062198, 10.0913246667, 10.143364];[9.600671, 9.7644953333, 9.883926];[9.863352, 10.075327, 10.317661];[9.707148, 9.7747186667, 9.833413];[9.728922, 9.859348, 10.005745];[9.688504, 10.0608276667, 10.401798];[9.824464, 9.9185023333, 10.033823];[9.728502, 9.9066326667, 10.073247];[9.773145, 9.815312, 9.848027];[9.645851, 9.8156253333, 10.020744];[9.901035, 10.030034, 10.12296];[9.662232, 9.9139113333, 10.11413];[9.652086, 9.6857076667, 9.721657];[9.700504, 9.827485, 10.030009];[9.703799, 9.9220923333, 10.096491];[9.610212, 9.8971093333, 10.067887];[9.92064, 10.2193596667, 10.598599];[9.696994, 9.9087286667, 10.158514];[9.99384, 10.4559886667, 11.351252];[9.922264, 10.1078053333, 10.322906];[9.856113, 10.0705756667, 10.319441];[9.984076, 10.0233893333, 10.098321];[9.699444, 9.907408, 10.056713];[9.734897, 9.8292813333, 9.89574];[9.855587, 10.0440766667, 10.23004];[9.717538, 10.297334, 11.243266];[9.874396, 9.9191886667, 9.963451];[9.949963, 10.0204593333, 10.064932];[9.692434, 10.070802, 10.418552];[9.66289, 9.7537333333, 9.833879];[9.713952, 10.2106193333, 10.532608];[9.858027, 9.900935, 9.922734];[9.799219, 9.9458176667, 10.183837];[9.782569, 9.9586233333, 10.087646];[9.854622, 10.0340476667, 10.23962];[9.901291, 10.0396423333, 10.22589]
198.41.209.143;mPlane;[16.361, 16.7833333333, 17.032];[10.52, 10.6173333333, 10.688];[11.948, 17.436, 25.198];[12.137, 14.2833333333, 15.385];[17.288, 18.3323333333, 19.146];[10.556, 11.1456666667, 12.282];[10.607, 10.694, 10.783];[12.281, 12.8843333333, 13.31];[12.506, 15.145, 19.43];[10.553, 10.6296666667, 10.739];[10.539, 11.0523333333, 11.827];[11.207, 12.1336666667, 13.007];[10.598, 12.0713333333, 14.877];[11.304, 20.058, 28.931];[10.546, 11.1396666667, 11.83];[11.525, 12.7113333333, 15.079];[17.996, 18.56, 19.12];[10.515, 11.9593333333, 13.924];[10.564, 10.6246666667, 10.741];[10.528, 10.59, 10.69];[10.552, 11.9803333333, 14.703];[10.794, 11.556, 12.278];[10.513, 10.6696666667, 10.951];[12.538, 14.126, 15.086];[10.502, 10.7326666667, 10.965];[10.556, 10.6543333333, 10.771];[10.594, 10.6093333333, 10.632];[10.598, 10.6516666667, 10.747];[10.933, 14.8393333333, 20.712];[10.534, 11.6223333333, 13.715];[10.585, 10.7616666667, 10.944];[10.54, 10.7886666667, 11.272];[10.623, 10.6766666667, 10.781];[10.587, 10.9533333333, 11.675];[10.578, 10.6906666667, 10.809];[10.536, 10.5976666667, 10.709]
198.41.209.143;LISP-Lab;[18.65462, 21.2238683333, 26.24331];[18.687755, 19.823815, 21.792425];[18.77007, 19.7876033333, 21.634175];[19.033415, 20.3990783333, 23.062445];[18.49749, 22.06879, 28.567745];[18.727435, 21.0811466667, 23.63552];[18.96622, 20.0377483333, 20.734875];[18.818725, 21.1212616667, 25.59042];[19.00419, 24.13386, 32.082615];[19.05025, 21.5352616667, 25.29939];[18.539075, 18.82859, 18.9955];[19.470865, 31.28639, 49.427115];[19.00485, 24.6561166667, 35.373955];[18.92251, 19.3386466667, 19.58793];[24.974595, 31.3676366667, 37.478415];[20.482545, 22.269545, 24.85847];[18.70404, 19.334925, 19.754375];[18.707375, 18.9372783333, 19.23293];[18.700135, 18.956425, 19.18986];[18.805375, 19.8554966667, 21.30148];[33.762415, 34.1919216667, 34.42796];[24.25904, 28.644145, 31.894695];[18.816525, 19.0448433333, 19.411775];[20.104035, 25.665615, 29.436535];[-1, -1, -1];[18.67812, 19.8826583333, 21.87268];[-1, -1, -1];[18.954325, 26.1150333333, 38.522005];[18.908395, 19.17095, 19.35213];[18.752055, 22.33587, 26.42556];[18.55719, 18.9885816667, 19.68843];[35.818025, 39.89063, 45.228335];[19.411035, 19.7654466667, 20.289815];[19.00985, 19.427395, 20.144015];[18.73503, 19.1675433333, 19.87795];[18.68993, 19.22208, 20.00993]
198.41.209.143;rmd;[8.831505, 9.255315, 9.715585];[8.666835, 9.0164783333, 9.51015];[8.70525, 9.4230716667, 10.60951];[8.571885, 8.8880033333, 9.281095];[8.632205, 8.728245, 8.78181];[8.48626, 8.70886, 8.92332];[8.828005, 9.1031583333, 9.396835];[9.34495, 9.64087, 9.94027];[8.63746, 9.464515, 10.682175];[8.67271, 9.4051366667, 10.53932];[8.945125, 9.29793, 9.57305];[9.2079, 9.5390466667, 10.03624];[8.76078, 8.897525, 9.09518];[8.686825, 8.8704666667, 9.17175];[8.800475, 9.3271716667, 9.642275];[8.57484, 11.4608833333, 16.717835];[8.99432, 9.12194, 9.292945];[8.553185, 9.1562866667, 9.79159];[9.487105, 9.6053716667, 9.731375];[9.552875, 9.6325633333, 9.689765];[8.96961, 9.21166, 9.480525];[9.19619, 9.54407, 9.922785];[8.7819, 9.7949233333, 10.80416];[9.37213, 9.4766483333, 9.569755];[8.909395, 9.2229, 9.381935];[8.808395, 9.2552783333, 9.62617];[9.66558, 10.2867833333, 11.33754];[9.033895, 9.07209, 9.09452];[8.988495, 9.0805633333, 9.216555];[9.006275, 9.4323883333, 9.72481];[16.018095, 17.5798866667, 19.595375];[9.61839, 9.9374216667, 10.257445];[15.756005, 18.3682883333, 21.81043];[14.22037, 15.0278416667, 16.062555];[8.818935, 9.2383883333, 9.55289];[8.877455, 9.7556833333, 11.329595]
17.172.224.47;FranceIX;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
17.172.224.47;mPlane;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
17.172.224.47;LISP-Lab;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
17.172.224.47;rmd;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
66.211.169.3;FranceIX;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
66.211.169.3;mPlane;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
66.211.169.3;LISP-Lab;[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1];[-1, -1, -1]
